4,10001.706007
4,10000.890558
4,10000.914477
4,10001.312477
4,10001.521205
4,10001.626368
4,10001.506950
4,10001.287160
4,10001.386944
4,10001.115462
4,10001.546447
4,10000.601521
5,10001.388326
5,10001.412401
5,10001.419908
5,10001.097459
